read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
dd84285c-1aa7-447e-af5d-77e3734e6c14	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	113	9.58	271	32633	2022-11-09T12:10:23.753060+00:00
9fee966a-0651-4f45-900f-d5a63910f86a	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	688	14.95	166	34996	2022-11-09T12:11:12.753060+00:00
13e6c799-40f6-48da-8943-0b146f652bb5	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	1017	11.00	277	30337	2022-11-09T12:12:05.753060+00:00
7fd836a5-f355-4ae3-b9e9-429323f14254	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	1085	10.26	162	36145	2022-11-09T12:12:23.753060+00:00
e402b19a-c9fa-4be4-a6d3-e555de10a7b2	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	919	10.96	38	37377	2022-11-09T12:12:58.753060+00:00
b5cd606e-e8e0-4632-994a-e19c1e3c49a0	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	798	13.46	121	36996	2022-11-09T12:16:13.753060+00:00
12e5caeb-1b4f-451c-99ed-781dd25eb804	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	474	15.59	374	39711	2022-11-09T12:16:52.753060+00:00
0b8ee486-6a99-4ee1-82de-c5205ab522dd	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	90	10.64	461	39607	2022-11-09T12:17:30.753060+00:00
e249ad91-becc-4467-a171-cc685821bb77	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	620	13.75	109	35407	2022-11-09T12:17:28.753060+00:00
978e8aa4-ef9c-406e-8a43-9882b02bccba	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	402	13.15	140	40586	2022-11-09T12:18:31.753060+00:00
85b21ebd-ac1e-4c42-8cb8-601e94ad7c07	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	743	13.33	380	40211	2022-11-09T12:20:48.753060+00:00
2eeb7a0e-8f63-4e8a-b97b-9fcfa5a16a3e	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	243	14.15	437	62538	2022-11-09T12:23:00.753060+00:00
