read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
bda90888-d0a0-4484-8511-98ecf356c56f	barcode93/reads.fastq	barcode93	511	13.43	11	10791	2021-11-24T14:44:52Z
d3230cc2-e37b-4d3c-a49b-25275ae345f4	barcode93/reads.fastq	barcode93	1132	15.40	114	17611	2021-11-24T15:48:56Z
d3701722-82ca-4e4c-8a35-a32bf486bc75	barcode93/reads.fastq	barcode93	1262	14.08	30	16484	2021-11-24T16:08:56Z
1be8cbba-0700-47f8-b46f-b35939a704f2	barcode93/reads.fastq	barcode93	1359	14.11	400	19244	2021-11-24T16:47:43Z
4912f547-cc39-472c-82af-ac674c307003	barcode93/reads.fastq	barcode93	1126	15.48	230	22536	2021-11-24T16:54:19Z
50314f24-f772-46fa-9cba-ceed0e03b3fd	barcode93/reads.fastq	barcode93	1060	13.37	224	14225	2021-11-24T15:30:16Z
69f32444-9fe9-4c96-87a7-ee8f9750f7b3	barcode93/reads.fastq	barcode93	1158	11.83	163	19209	2021-11-24T16:50:40Z
75e21d32-88ff-47ae-9b72-9c1f1c5d402c	barcode93/reads.fastq	barcode93	1106	12.17	31	12380	2021-11-24T15:07:03Z
ab1e9940-082f-4667-a6ae-fea3c9f6612a	barcode93/reads.fastq	barcode93	1155	12.49	26	19994	2021-11-24T16:44:06Z
3aa4c3c2-d9bc-4a72-8a71-667d33258cdb	barcode93/reads.fastq	barcode93	1197	13.61	280	12487	2021-11-24T15:29:59Z
6bf2bc5e-2cfc-4cd4-9bcd-a5b728d757f3	barcode93/reads.fastq	barcode93	944	10.11	89	14960	2021-11-24T16:04:07Z
5638aca2-60ed-4fa3-9397-e8d75b18f456	barcode93/reads.fastq	barcode93	1105	13.33	49	11240	2021-11-24T15:44:05Z
580ba207-6fab-4f30-aced-d006841e83a9	barcode93/reads.fastq	barcode93	1226	11.87	17	20728	2021-11-24T15:26:32Z
8141bda9-55a9-4e28-a085-50392beaa64a	barcode93/reads.fastq	barcode93	844	15.35	128	14862	2021-11-24T15:05:37Z
04b0e51d-236c-430c-b8c8-e0f2d8fc85cb	barcode93/reads.fastq	barcode93	1166	13.76	428	19991	2021-11-24T16:45:31Z
09fe6b32-5892-44a0-8413-c38bd2ffeaa4	barcode93/reads.fastq	barcode93	910	13.87	266	15529	2021-11-24T15:26:45Z
17a239c7-4c16-4af4-8c13-3fd95bd65ef7	barcode93/reads.fastq	barcode93	1129	13.71	119	18853	2021-11-24T16:23:07Z
187246d0-8df0-4331-8624-4aa4667893bd	barcode93/reads.fastq	barcode93	1209	14.42	196	10906	2021-11-24T15:06:08Z
1ab4e25f-f407-408a-990b-e6319405b03b	barcode93/reads.fastq	barcode93	1110	10.24	50	18374	2021-11-24T16:33:53Z
1ae1973a-5a2e-40cd-af70-b32b4cc926db	barcode93/reads.fastq	barcode93	1206	11.23	190	14871	2021-11-24T15:30:42Z
20d16d34-e373-4fc3-822c-3e90dd296fe8	barcode93/reads.fastq	barcode93	1214	13.37	135	18743	2021-11-24T16:46:05Z
3c1f9e77-09f9-4062-827a-d94f28acee1b	barcode93/reads.fastq	barcode93	913	13.78	49	9047	2021-11-24T15:05:28Z
3fc83e3e-f59f-4454-885a-f9ff65a92d55	barcode93/reads.fastq	barcode93	2285	13.88	310	20465	2021-11-24T16:50:34Z
495b302e-702b-4dd5-a036-755fdb434c68	barcode93/reads.fastq	barcode93	1353	9.37	17	23403	2021-11-24T16:05:57Z
57cc9cee-7518-4145-aeb9-8585f1283cd4	barcode93/reads.fastq	barcode93	916	12.09	30	16238	2021-11-24T16:05:47Z
5a6b9336-9660-4ca3-ae70-cb5ebfa3d929	barcode93/reads.fastq	barcode93	869	14.40	118	18148	2021-11-24T16:13:38Z
746ad46a-06ca-44e5-ac44-9ce50c4f0b1b	barcode93/reads.fastq	barcode93	272	11.96	26	18346	2021-11-24T16:20:50Z
8e67b01a-d3b5-4de3-b156-4b017759a084	barcode93/reads.fastq	barcode93	906	14.73	367	14248	2021-11-24T15:30:46Z
