read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
2d1c7c00-0a50-441f-a10b-822495d02eaa	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	137	10.99	463	93262	2022-11-09T14:35:00.753060+00:00
a25c916a-0c4c-4b85-8a7e-78f15b4a1dfc	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	182	9.82	197	85665	2022-11-09T14:41:00.753060+00:00
15ba0e74-aedb-4cbc-bb65-ec1d972c1388	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	191	11.91	244	103291	2022-11-09T14:46:30.753060+00:00
65fca4bb-b78e-4f2f-821c-db1687152bd9	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	109	9.91	310	109618	2022-11-09T14:46:44.753060+00:00
3e9cd7f2-525d-4fc8-b846-d04cefe2d7e5	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	115	9.63	135	105685	2022-11-09T14:47:16.753060+00:00
df3ed2f9-b1b5-42d8-b533-ce3a1eda2fe3	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	168	10.85	119	105192	2022-11-09T14:47:48.753060+00:00
f63c0762-22e7-4a0e-a461-d6dd374e4c88	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	110	11.44	196	103119	2022-11-09T14:55:13.753060+00:00
95edb525-4b57-40fd-a7aa-2b94a7c564ec	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	161	13.84	499	107824	2022-11-09T15:01:14.753060+00:00
d832ad42-a578-46fa-be8b-fbaec65f024a	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	144	9.43	245	111540	2022-11-09T15:08:19.753060+00:00
a3622e13-40ae-4f3f-8e3c-05d960f19d6d	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	120	10.69	101	110489	2022-11-09T15:08:26.753060+00:00
af7aac28-408c-5184-96c4-bb3e0e973d3e	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	103	11.76	150	117883	2022-11-09T15:09:14.753060+00:00
75f43d0f-a883-4aa7-aeae-2b1ce3b88e1b	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	196	11.03	244	114138	2022-11-09T15:11:03.753060+00:00
d5cc9772-f589-4228-9af7-20453616742f	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	131	11.03	269	87925	2022-11-09T15:15:00.753060+00:00
b5037072-cd60-4893-ad0c-1ca58116377c	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	143	10.06	68	119812	2022-11-09T15:31:13.753060+00:00
4a90040b-25c3-4ef1-a88b-923544687632	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	179	10.29	211	120044	2022-11-09T15:34:19.753060+00:00
ce9c6169-1dfe-442a-b606-8dcc74fa08ff	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	136	10.07	144	104078	2022-11-09T15:35:47.753060+00:00
c6943d72-8b29-4ee1-8fdd-f692cbd06615	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	121	10.76	141	129127	2022-11-09T15:37:40.753060+00:00
405f9b63-9e7f-43f2-bfd8-5c2d0a74b4aa	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	122	11.02	181	130044	2022-11-09T15:47:26.753060+00:00
36b4f918-5271-4030-b3bb-5a5f6f04b993	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	134	10.63	352	123827	2022-11-09T15:49:28.753060+00:00
25f22d8a-6e2e-40ef-9d23-cae297dea9fb	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	397	9.34	413	76233	2022-11-09T15:50:26.753060+00:00
b0b5a92a-e71e-4a40-8dcc-c786236323d5	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	131	9.88	8	129935	2022-11-09T15:56:09.753060+00:00
e7b0eea2-19e1-4f77-bd11-9c1cd4faca19	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	109	10.89	251	128333	2022-11-09T15:57:32.753060+00:00
9803c6b5-6c7a-557d-abda-1218af0c55b9	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	100	9.31	364	86276	2022-11-09T16:00:04.753060+00:00
2c0610ed-8f8a-4bf0-9049-a5f2d9ee26e0	barcode47/FAS85214_pass_barcode47_53d112c1_0.fastq.gz	barcode47	137	9.67	86	136928	2022-11-09T16:01:51.753060+00:00
