read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
c941577d-6092-4850-bd2f-459b4acb69dc	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	323	11.21	38	14379	2022-08-12T13:19:58.257859+01:00
cc9317de-7c4f-40a1-be3a-b6fb7b9862fb	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	286	11.49	124	14272	2022-08-12T13:20:01.257859+01:00
e0548f70-5c93-4f9a-b5fd-95d3aac42d5d	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	302	9.80	285	13135	2022-08-12T13:19:55.257859+01:00
ff64093c-bcdb-475b-bc88-3db12c988456	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	468	14.26	142	13914	2022-08-12T13:19:54.257859+01:00
127552c2-b831-4ac8-84f7-7a57738caa72	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	258	10.34	202	14966	2022-08-12T13:20:02.257859+01:00
cec56e58-569a-4a3e-8630-1f0658247873	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	479	14.24	31	13850	2022-08-12T13:19:58.257859+01:00
d2a1bb46-6ada-4e82-aa38-25f55e8b676d	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	283	10.47	438	14438	2022-08-12T13:19:55.257859+01:00
eb72a8f1-dfa7-41f1-b24c-5815d191b0af	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	254	12.08	325	14624	2022-08-12T13:19:59.257859+01:00
391564c0-2dfa-4a84-844f-fb489ef91e6d	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	242	10.99	386	16973	2022-08-12T13:37:04.257859+01:00
3fdb326a-16fe-4407-9c59-d71418a147e3	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	718	11.72	200	15989	2022-08-12T13:37:04.257859+01:00
484fab9e-f643-4ee2-8447-eae388fe7c4c	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	383	12.65	497	15112	2022-08-12T13:37:01.257859+01:00
59df61aa-5d29-43ad-9f16-28bb09edc89b	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	375	10.87	341	15744	2022-08-12T13:36:59.257859+01:00
8390e620-f364-4501-987b-02f19cab1066	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	1085	13.50	62	18168	2022-08-12T13:37:16.257859+01:00
861d96f0-c6e9-402b-ad28-824218d5e161	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	574	12.07	169	17184	2022-08-12T13:37:13.257859+01:00
90bf95ce-f6e0-455e-8f13-d3a88a8549f5	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	431	12.92	464	11494	2022-08-12T13:36:56.257859+01:00
a1c18f46-4162-47fb-a3b7-16a7ff6606f7	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	649	10.67	401	17972	2022-08-12T13:37:06.257859+01:00
b2dd44e0-a973-41fc-96b1-d77e53853178	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	375	10.78	70	17090	2022-08-12T13:37:08.257859+01:00
d091c1c7-7fef-46b8-9a63-3883248acb66	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	817	11.17	141	16673	2022-08-12T13:36:59.257859+01:00
dfe23e24-0b74-4f26-a8a9-9de829cd6c38	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	280	11.33	159	18617	2022-08-12T13:37:04.257859+01:00
11cf7dfc-b621-4d0c-bc62-500feab66ede	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	225	11.71	346	16134	2022-08-12T13:32:36.257859+01:00
e052bc91-030d-470b-838d-616e41e353cc	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	808	13.20	461	17715	2022-08-12T13:37:08.257859+01:00
12bf884d-6527-47d1-a2b2-219c4131a884	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	691	12.07	427	16968	2022-08-12T13:32:27.257859+01:00
f693465d-db58-4deb-b61b-03ebae992fc1	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	302	11.68	371	12636	2022-08-12T13:36:58.257859+01:00
3dd1c455-ee0f-483b-b220-19b2659b4288	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	227	10.04	62	17448	2022-08-12T13:32:42.257859+01:00
4ef649ef-7d17-4390-9c6f-3b91a67f7f55	barcode36/fastq_runid_6dd19271344b5a88ed4ae157e0b45c4e4c5b276d_0.fastq	barcode36	346	13.43	407	16447	2022-08-12T13:32:41.257859+01:00
