read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
a73a968a-3ab7-4f40-9cc6-d980ec7bb163	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	222	11.15	414	28295	2022-11-09T11:57:18.753060+00:00
26467424-fc63-4a5d-a3c6-11fcad832d12	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	173	12.21	238	31006	2022-11-09T11:57:41.753060+00:00
ba11421c-6a1b-4aeb-8cd8-5c3b7a75d521	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	1276	16.45	223	31054	2022-11-09T11:58:00.753060+00:00
5304a32b-d571-4133-aea5-ca992b6d7763	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	920	12.00	465	29790	2022-11-09T11:58:03.753060+00:00
ab04d138-c2bb-4ed9-ac6f-603664c3528f	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	1027	13.50	416	30314	2022-11-09T11:58:43.753060+00:00
c012dfea-36fe-447f-9bba-ea0aaac630d3	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	259	10.39	429	32539	2022-11-09T12:00:05.753060+00:00
3eeee419-4ebe-4c1b-a7ce-01d5380256ec	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	360	10.71	505	29315	2022-11-09T12:00:20.753060+00:00
aa093f04-2620-498c-b30b-d6b4d46a0cbc	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	718	11.17	453	34406	2022-11-09T12:00:58.753060+00:00
85dc006a-e07c-418d-8402-0c152551c61d	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	216	12.24	193	31519	2022-11-09T12:01:00.753060+00:00
ddc9710f-3643-48ad-b207-f0c0b035668c	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	308	11.03	21	30354	2022-11-09T12:01:30.753060+00:00
2ee21d8c-876d-4508-be3c-7651a7e0ad29	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	582	11.31	33	31584	2022-11-09T12:05:16.753060+00:00
194bd68f-1204-4422-a1bc-a11ae6b968fd	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	322	9.71	15	35202	2022-11-09T12:05:46.753060+00:00
182b1720-d079-436d-bfbd-0657e26685c1	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	841	14.51	476	35316	2022-11-09T12:05:52.753060+00:00
47edf873-c25a-4e2c-b2fb-75caa4f4488e	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	830	12.71	352	30838	2022-11-09T12:05:55.753060+00:00
913f7b2e-8de7-46e9-914d-53be833dc61c	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	828	12.85	159	35605	2022-11-09T12:07:48.753060+00:00
8f07b107-0725-4c06-bd35-7c6167b807ce	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	175	13.63	376	27875	2022-11-09T12:08:26.753060+00:00
aadc751c-c823-4e2b-82f3-4e7a5e658ae3	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	669	13.03	252	36436	2022-11-09T12:08:36.753060+00:00
70296f14-7674-411a-aa7a-02264de584bf	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	1051	11.91	381	34636	2022-11-09T12:08:41.753060+00:00
5a4716d7-63d0-4e36-8e21-d93cb467fe18	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	362	11.03	63	33108	2022-11-09T12:08:46.753060+00:00
75a57c2f-02c3-4e8f-ae87-a0c69f25f065	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	467	14.10	473	34965	2022-11-09T12:08:54.753060+00:00
0969cf7c-3ac4-4290-9b8d-03fd9fbfff29	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	915	15.49	379	32550	2022-11-09T12:09:09.753060+00:00
64ffe62a-d76f-4b97-b471-72ecee1ebb8b	barcode60/FAS85214_pass_barcode60_53d112c1_0.fastq.gz	barcode60	857	11.23	197	20927	2022-11-09T12:09:23.753060+00:00
